category,orientation,task,stimulusFile,duration,trialType,targetCate,probeOrder,firstPostCategory,correctProbeLocation,orientationProbeLeftFile,orientationProbeRightFile,subjectID,stimIndex,probeLeftIndex,probeRightIndex
Object,Left,nonTarget,nonTargetObject1Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,272,73,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,272,90,,
Object,Left,nonTarget,nonTargetObject3Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,272,75,,
Face,Left,nonTarget,nonTargetFace7Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,272,25,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,272,116,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,272,53,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,272,115,,
Object,Right,nonTarget,nonTargetObject11Right.png,long,surprise,Object,OrientationFirst,Object,left,nonTargetObject11Right.png,nonTargetObject11Left.png,272,101,101.0,65.0
Object,Center,nonTarget,nonTargetObject9Center.png,long,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject9Left.png,nonTargetObject9Center.png,272,63,81.0,63.0
Face,Center,nonTarget,nonTargetFace3Center.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace3Center.png,nonTargetFace3Left.png,272,3,3.0,21.0
Object,Center,nonTarget,nonTargetObject14Center.png,long,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject14Center.png,nonTargetObject14Right.png,272,68,68.0,104.0
Face,Left,nonTarget,nonTargetFace6Left.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace6Right.png,nonTargetFace6Left.png,272,24,42.0,24.0
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,116,,
Object,Center,nonTarget,nonTargetObject15Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,69,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,89,,
Face,Left,nonTarget,nonTargetFace14Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,32,,
Object,Right,nonTarget,nonTargetObject10Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,100,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,85,,
Face,Right,nonTarget,nonTargetFace2Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,38,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,13,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,115,,
Object,Left,Target,TargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,118,,
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,57,,
Face,Right,nonTarget,nonTargetFace16Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,52,,
Object,Right,nonTarget,nonTargetObject7Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,97,,
Object,Center,nonTarget,nonTargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,55,,
Face,Right,nonTarget,nonTargetFace18Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,54,,
Face,Right,nonTarget,nonTargetFace8Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,44,,
Face,Right,nonTarget,nonTargetFace3Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,39,,
Face,Center,nonTarget,nonTargetFace9Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,9,,
Object,Right,Target,TargetObject1Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,119,,
Face,Left,nonTarget,nonTargetFace4Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,22,,
Object,Right,nonTarget,nonTargetObject16Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,106,,
Face,Center,nonTarget,nonTargetFace11Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,11,,
Object,Center,nonTarget,nonTargetObject5Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,59,,
Object,Right,nonTarget,nonTargetObject11Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,101,,
Face,Center,nonTarget,nonTargetFace10Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,10,,
Object,Center,nonTarget,nonTargetObject4Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,58,,
Object,Left,Target,TargetObject1Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,117,,
Face,Center,nonTarget,nonTargetFace7Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,7,,
Object,Left,nonTarget,nonTargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,74,,
Face,Left,nonTarget,nonTargetFace1Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,19,,
Face,Center,nonTarget,nonTargetFace6Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,6,,
Object,Right,nonTarget,nonTargetObject8Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,98,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,78,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,90,,
Object,Right,nonTarget,nonTargetObject9Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,99,,
Face,Left,nonTarget,nonTargetFace15Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,33,,
Face,Left,nonTarget,nonTargetFace5Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,23,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,120,,
Face,Right,nonTarget,nonTargetFace12Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,48,,
Object,Center,nonTarget,nonTargetObject14Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,273,68,,
Face,Left,nonTarget,nonTargetFace17Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,35,,
Object,Left,nonTarget,nonTargetObject12Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,273,84,,
Object,Center,nonTarget,nonTargetObject16Center.png,long,surprise,Object,OrientationFirst,Object,left,nonTargetObject16Center.png,nonTargetObject16Right.png,273,106,106.0,70.0
Object,Center,nonTarget,nonTargetObject5Center.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject5Center.png,nonTargetObject5Right.png,273,59,59.0,95.0
Face,Center,nonTarget,nonTargetFace13Center.png,long,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace13Center.png,nonTargetFace13Right.png,273,13,13.0,49.0
Object,Right,nonTarget,nonTargetObject8Right.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject8Left.png,nonTargetObject8Right.png,273,98,80.0,98.0
Face,Left,nonTarget,nonTargetFace6Left.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace6Left.png,nonTargetFace6Center.png,273,24,24.0,6.0
Object,Left,nonTarget,nonTargetObject15Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,87,,
Face,Center,nonTarget,nonTargetFace7Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,7,,
Face,Left,nonTarget,nonTargetFace8Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,26,,
Face,Right,nonTarget,nonTargetFace1Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,37,,
Face,Center,nonTarget,nonTargetFace16Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,16,,
Face,Right,nonTarget,nonTargetFace18Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,54,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,120,,
Object,Center,nonTarget,nonTargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,56,,
Face,Center,nonTarget,nonTargetFace17Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,17,,
Object,Left,Target,TargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,118,,
Object,Center,nonTarget,nonTargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,55,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,117,,
Face,Left,nonTarget,nonTargetFace5Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,23,,
Face,Left,nonTarget,nonTargetFace4Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,22,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,50,,
Object,Right,nonTarget,nonTargetObject3Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,93,,
Object,Left,nonTarget,nonTargetObject9Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,81,,
Object,Center,nonTarget,nonTargetObject14Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,68,,
Object,Right,nonTarget,nonTargetObject16Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,106,,
Face,Right,nonTarget,nonTargetFace12Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,48,,
Face,Left,nonTarget,nonTargetFace10Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,28,,
Face,Right,nonTarget,nonTargetFace11Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,47,,
Face,Center,nonTarget,nonTargetFace6Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,6,,
Face,Left,nonTarget,nonTargetFace9Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,27,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,13,,
Face,Center,nonTarget,nonTargetFace3Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,3,,
Object,Center,nonTarget,nonTargetObject11Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,65,,
Face,Left,nonTarget,nonTargetFace2Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,20,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,115,,
Face,Right,nonTarget,nonTargetFace15Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,51,,
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,79,,
Object,Right,nonTarget,nonTargetObject4Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,94,,
Object,Center,nonTarget,nonTargetObject18Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,72,,
Object,Center,nonTarget,nonTargetObject13Center.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,67,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,116,,
Object,Left,nonTarget,nonTargetObject10Left.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,82,,
Object,Right,Target,TargetObject1Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,119,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,102,,
Object,Left,nonTarget,nonTargetObject5Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,77,,
Object,Right,nonTarget,nonTargetObject6Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,96,,
Object,Left,nonTarget,nonTargetObject17Left.png,short,presurprise,Object,OrientationFirst,Object,left,,,274,89,,
Object,Right,nonTarget,nonTargetObject8Right.png,long,presurprise,Object,OrientationFirst,Object,left,,,274,98,,
Object,Right,nonTarget,nonTargetObject6Right.png,long,surprise,Object,OrientationFirst,Object,left,nonTargetObject6Right.png,nonTargetObject6Left.png,274,96,96.0,60.0
Object,Center,nonTarget,nonTargetObject13Center.png,long,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject13Center.png,nonTargetObject13Right.png,274,67,67.0,103.0
Face,Right,nonTarget,nonTargetFace16Right.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace16Right.png,nonTargetFace16Center.png,274,52,52.0,16.0
Object,Right,nonTarget,nonTargetObject14Right.png,long,postsurprise,Object,OrientationFirst,Object,left,nonTargetObject14Right.png,nonTargetObject14Center.png,274,104,104.0,68.0
Face,Center,nonTarget,nonTargetFace15Center.png,short,postsurprise,Object,OrientationFirst,Object,left,nonTargetFace15Center.png,nonTargetFace15Right.png,274,15,15.0,51.0
Object,Right,Target,TargetObject2Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,120,,
Object,Right,nonTarget,nonTargetObject4Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,94,,
Object,Center,nonTarget,nonTargetObject3Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,57,,
Face,Center,nonTarget,nonTargetFace12Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,12,,
Object,Center,nonTarget,nonTargetObject7Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,61,,
Object,Left,nonTarget,nonTargetObject16Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,88,,
Face,Center,nonTarget,nonTargetFace9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,9,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,95,,
Object,Center,nonTarget,nonTargetObject9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,63,,
Face,Left,nonTarget,nonTargetFace8Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,26,,
Object,Right,nonTarget,nonTargetObject6Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,96,,
Face,Left,nonTarget,nonTargetFace10Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,28,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,119,,
Object,Center,nonTarget,nonTargetObject10Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,64,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,116,,
Object,Center,Target,TargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,115,,
Face,Right,nonTarget,nonTargetFace1Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,37,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,55,,
Face,Right,nonTarget,nonTargetFace7Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,43,,
Object,Left,nonTarget,nonTargetObject18Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,90,,
Face,Right,nonTarget,nonTargetFace15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,51,,
Face,Right,nonTarget,nonTargetFace13Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,49,,
Object,Left,nonTarget,nonTargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,74,,
Object,Right,nonTarget,nonTargetObject8Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,98,,
Face,Center,nonTarget,nonTargetFace3Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,3,,
Face,Center,nonTarget,nonTargetFace11Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,11,,
Object,Left,nonTarget,nonTargetObject14Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,86,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,85,,
Face,Left,nonTarget,nonTargetFace4Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,22,,
Face,Center,nonTarget,nonTargetFace5Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,5,,
Face,Right,nonTarget,nonTargetFace14Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,50,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,24,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,54,,
Face,Center,nonTarget,nonTargetFace17Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,17,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,102,,
Face,Left,nonTarget,nonTargetFace16Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,34,,
Object,Right,nonTarget,nonTargetObject11Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,101,,
Object,Left,nonTarget,nonTargetObject15Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,87,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,117,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,118,,
Face,Left,nonTarget,nonTargetFace2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,275,20,,
Object,Center,nonTarget,nonTargetObject17Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,275,71,,
Object,Right,nonTarget,nonTargetObject10Right.png,long,surprise,Object,OrientationFirst,Object,right,nonTargetObject10Center.png,nonTargetObject10Right.png,275,100,64.0,100.0
Object,Right,nonTarget,nonTargetObject8Right.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject8Right.png,nonTargetObject8Left.png,275,98,98.0,80.0
Face,Left,nonTarget,nonTargetFace4Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace4Left.png,nonTargetFace4Right.png,275,22,22.0,40.0
Object,Center,nonTarget,nonTargetObject18Center.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject18Right.png,nonTargetObject18Center.png,275,72,108.0,72.0
Face,Right,nonTarget,nonTargetFace15Right.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace15Right.png,nonTargetFace15Center.png,275,51,51.0,15.0
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,29,,
Object,Left,nonTarget,nonTargetObject11Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,83,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,90,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,24,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,115,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,55,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,119,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,95,,
Face,Center,nonTarget,nonTargetFace12Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,12,,
Face,Center,nonTarget,nonTargetFace10Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,10,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,13,,
Face,Right,nonTarget,nonTargetFace5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,41,,
Object,Right,nonTarget,nonTargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,92,,
Face,Right,nonTarget,nonTargetFace9Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,45,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,120,,
Face,Center,nonTarget,nonTargetFace3Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,3,,
Object,Right,nonTarget,nonTargetObject15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,105,,
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,78,,
Object,Right,nonTarget,nonTargetObject16Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,106,,
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,116,,
Object,Center,nonTarget,nonTargetObject17Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,71,,
Face,Center,nonTarget,nonTargetFace8Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,8,,
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,57,,
Face,Left,nonTarget,nonTargetFace1Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,19,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,117,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,50,,
Object,Left,nonTarget,nonTargetObject8Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,80,,
Object,Center,nonTarget,nonTargetObject4Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,58,,
Object,Center,nonTarget,nonTargetObject9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,63,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,54,,
Face,Left,nonTarget,nonTargetFace15Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,33,,
Object,Right,nonTarget,nonTargetObject10Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,100,,
Object,Center,nonTarget,nonTargetObject13Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,67,,
Face,Right,nonTarget,nonTargetFace4Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,40,,
Object,Left,nonTarget,nonTargetObject14Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,86,,
Face,Left,nonTarget,nonTargetFace17Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,35,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,102,,
Object,Left,nonTarget,nonTargetObject7Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,79,,
Face,Left,nonTarget,nonTargetFace7Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,25,,
Face,Right,nonTarget,nonTargetFace16Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,52,,
Face,Center,nonTarget,nonTargetFace2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,276,2,,
Object,Left,Target,TargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,276,118,,
Object,Right,nonTarget,nonTargetObject7Right.png,long,surprise,Object,OrientationFirst,Object,right,nonTargetObject7Center.png,nonTargetObject7Right.png,276,97,61.0,97.0
Object,Left,nonTarget,nonTargetObject9Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject9Center.png,nonTargetObject9Left.png,276,81,63.0,81.0
Face,Center,nonTarget,nonTargetFace15Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace15Left.png,nonTargetFace15Center.png,276,15,33.0,15.0
Object,Center,nonTarget,nonTargetObject3Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject3Center.png,nonTargetObject3Left.png,276,57,57.0,75.0
Face,Center,nonTarget,nonTargetFace14Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace14Center.png,nonTargetFace14Right.png,276,14,14.0,50.0
Object,Left,nonTarget,nonTargetObject12Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,84,,
Face,Left,nonTarget,nonTargetFace1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,19,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,117,,
Face,Center,nonTarget,nonTargetFace16Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,16,,
Face,Center,nonTarget,nonTargetFace10Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,10,,
Object,Left,nonTarget,nonTargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,74,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,54,,
Object,Center,nonTarget,nonTargetObject4Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,58,,
Object,Right,nonTarget,nonTargetObject17Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,107,,
Object,Right,nonTarget,nonTargetObject14Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,104,,
Face,Left,nonTarget,nonTargetFace5Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,23,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,118,,
Face,Left,nonTarget,nonTargetFace12Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,30,,
Face,Right,nonTarget,nonTargetFace17Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,53,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,29,,
Face,Right,nonTarget,nonTargetFace2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,38,,
Face,Right,nonTarget,nonTargetFace7Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,43,,
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,116,,
Object,Center,nonTarget,nonTargetObject11Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,65,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,119,,
Object,Right,nonTarget,nonTargetObject7Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,97,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,13,,
Object,Center,nonTarget,nonTargetObject8Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,62,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,55,,
Object,Right,nonTarget,nonTargetObject16Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,106,,
Face,Right,nonTarget,nonTargetFace6Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,42,,
Object,Left,nonTarget,nonTargetObject3Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,75,,
Object,Right,nonTarget,nonTargetObject10Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,100,,
Object,Left,nonTarget,nonTargetObject9Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,81,,
Object,Left,nonTarget,nonTargetObject15Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,87,,
Face,Center,nonTarget,nonTargetFace14Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,14,,
Face,Left,nonTarget,nonTargetFace8Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,26,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,120,,
Face,Left,nonTarget,nonTargetFace4Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,22,,
Object,Center,nonTarget,nonTargetObject18Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,72,,
Face,Center,nonTarget,nonTargetFace15Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,15,,
Object,Center,nonTarget,nonTargetObject13Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,67,,
